InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1329776,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2017/10/18,93,ROUTINE,TRUE,TRUE,CHLORINE,2,,8,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)| other - operator testing frequency, log sheets maintained",72
1329923,101828,QUALITY INN,1301 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/10/18,,OTHER,TRUE,TRUE,BROMINE,,6.75,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,73
1330028,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2017/10/18,,OTHER,TRUE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,74
1330361,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2017/10/19,95,ROUTINE,FALSE,TRUE,BROMINE,,3.5999999,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - vacuum system: installation, operating, good repair| Disinfectant Level - disinfectant free residual",75
1330361,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2017/10/19,95,ROUTINE,TRUE,TRUE,BROMINE,,3.5999999,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - vacuum system: installation, operating, good repair| Disinfectant Level - disinfectant free residual",76
1330840,29686,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2017/10/19,91,ROUTINE,FALSE,TRUE,CHLORINE,8.1999998,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - disinfectant combined residual",77
1332005,47621,ST. XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2017/10/25,,OTHER,TRUE,TRUE,CHLORINE,2,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,78
1332007,78766,HILTON GARDEN INN,9850 PARK PLAZA AVE,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2017/10/25,,OTHER,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual| other - temperature (heated facilities),79
1332008,94109,KORT - BROWNSBORO CROSSING,9880 ANGIES WAY,,LOUISVILLE,KY,40241,JEFFERSON,HOT TUB / SPA,2017/10/25,,OTHER,TRUE,TRUE,BROMINE,,2.25,8,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8),80
1332067,58635,QUALITY INNS & SUITES/AIRPORT,311 E. GAULBERT AVE,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2017/10/25,89,ROUTINE,FALSE,TRUE,BROMINE,,2.5,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained",81
1332067,58635,QUALITY INNS & SUITES/AIRPORT,311 E. GAULBERT AVE,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2017/10/25,89,ROUTINE,TRUE,TRUE,BROMINE,,2.5,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained",82
1332417,91985,ESPORTA FITNESS,4620 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/10/26,,OTHER,TRUE,TRUE,CHLORINE,1.6,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",83
1332627,102919,HYATT REGENCY,311 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/10/26,,OTHER,TRUE,TRUE,CHLORINE,3.4000001,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,84
1332929,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/10/30,93,FOLLOW-UP,FALSE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - structures, decks, furnishings:  good repair, clean| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",85
1332929,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/10/30,93,FOLLOW-UP,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - structures, decks, furnishings:  good repair, clean| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",86
1332981,78169,FAIRFIELD INN / SPRINGHILL SUITES,132 E JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/10/30,97,ROUTINE,FALSE,TRUE,CHLORINE,5,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,87
1332982,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2017/10/30,,OTHER,TRUE,TRUE,BROMINE,,1.8,7.5,TRUE,TRUE,TRUE,TRUE,TRUE, other - temperature (heated facilities),88
1332983,77941,KORT,12613 TAYLORSVILLE RD SUITE 118,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2017/10/30,,OTHER,TRUE,TRUE,BROMINE,,3.5999999,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,89
1333037,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,1,,7,TRUE,TRUE,TRUE,TRUE,FALSE, other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),90
1333272,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2017/10/31,92,ROUTINE,FALSE,TRUE,CHLORINE,4.8000002,,7.5,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",91
1333272,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2017/10/31,92,ROUTINE,TRUE,TRUE,CHLORINE,4.8000002,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",92
1333292,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2017/10/31,95,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",93
1333292,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2017/10/31,95,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",94
1333312,92579,U OF L - TRAINING POOL,2216 S FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,0.60000002,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,95
1333313,94925,U OF L - SOCCER COMPLEX #1,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,0.5,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,96
1333314,94926,U OF L - SOCCER COMPLEX #2,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,7,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,97
1333315,64504,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,BROMINE,,4.0500002,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,98
1333316,64505,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/10/31,,OTHER,TRUE,TRUE,BROMINE,,4.5,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - temperature (heated facilities),99
1333317,93920,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,BROMINE,,0.89999998,8,TRUE,TRUE,TRUE,FALSE,FALSE, Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)| other - temperature (heated facilities),100
1333318,93922,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,4.1999998,,8,TRUE,TRUE,TRUE,FALSE,FALSE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - temperature (heated facilities),101
1333545,67596,HAWTHORN SUITES BY WYNDHAM,751 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,BROMINE,,0.44999999,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,102
1333546,81605,BEST WESTERN LOUISVILLE EAST,9802 BUNSEN WAY,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,CHLORINE,4,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,103
1333551,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2017/10/31,,OTHER,TRUE,TRUE,BROMINE,,4.5,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,104
1333709,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/01,91,ROUTINE,FALSE,TRUE,BROMINE,,1.35,7.3000002,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",105
1334079,71464,COMFORT SUITES,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2017/11/02,98,FOLLOW-UP,TRUE,TRUE,CHLORINE,1.8,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",106
1334189,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/02,91,FOLLOW-UP,FALSE,FALSE,BROMINE,,1.8,7.3000002,TRUE,TRUE,FALSE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",107
1334191,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2017/11/02,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,3.2,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",108
1334191,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2017/11/02,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,3.2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",109
1334562,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/03,91,FOLLOW-UP,FALSE,TRUE,BROMINE,,,,TRUE,TRUE,FALSE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",110
1334564,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/03,82,ROUTINE,FALSE,TRUE,BROMINE,,5.4000001,7.8000002,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",111
1335658,29469,YMCA SOUTHEAST,5930 SIX MILE LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2017/11/08,,OTHER,TRUE,TRUE,CHLORINE,1.6,,7.0999999,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8),112
1336047,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2017/11/09,95,FOLLOW-UP,FALSE,TRUE,BROMINE,,0.15000001,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",113
1336047,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2017/11/09,95,FOLLOW-UP,TRUE,TRUE,BROMINE,,0.15000001,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",114
1336048,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/11/09,98,FOLLOW-UP,TRUE,TRUE,CHLORINE,2.8,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",115
1336049,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/11/09,92,FOLLOW-UP,FALSE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant combined residual| other - temperature (heated facilities)",116
1336049,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/11/09,92,FOLLOW-UP,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant combined residual| other - temperature (heated facilities)",117
1336174,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/11/06,95,ROUTINE,FALSE,FALSE,CHLORINE,1.4,,7.5,TRUE,TRUE,FALSE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",118
1336174,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/11/06,95,ROUTINE,TRUE,FALSE,CHLORINE,1.4,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",119
1336175,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/10,82,FOLLOW-UP,FALSE,TRUE,BROMINE,,5.8000002,7.9000001,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",120
1336243,93658,BLAIRWOOD SWIM CLUB,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2017/11/10,,OTHER,TRUE,TRUE,CHLORINE,4,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,121
1337671,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/14,87,FOLLOW-UP,FALSE,TRUE,BROMINE,,6.1999998,,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",122
1337671,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/14,87,FOLLOW-UP,TRUE,TRUE,BROMINE,,6.1999998,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",123
1337672,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2017/11/15,97,FOLLOW-UP,FALSE,TRUE,BROMINE,,2.25,7.3000002,TRUE,TRUE,FALSE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",124
1337706,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/11/15,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,3,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - temperature (heated facilities)",125
1337706,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2017/11/15,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,3,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - temperature (heated facilities)",126
1337913,71914,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/11/16,88,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - flow meter: installation, accessibility, operating, good repair| other - structures, decks, furnishings:  good repair, clean",127
1337913,71914,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2017/11/16,88,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - flow meter: installation, accessibility, operating, good repair| other - structures, decks, furnishings:  good repair, clean",128
1337915,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2017/11/16,,OTHER,TRUE,TRUE,BROMINE,,4.5,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,129
1338251,29270,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2017/11/17,90,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",130
1338251,29270,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2017/11/17,90,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",131
