RequestComplaintID,RCode,RCodeDescription,EHS,section,TakenBy,Method,Duplicate,EstID,oss_id,RequestDate,ResolvedDate,NextInspDate,IsCityorCounty,Status,RequestType,IsFollowUp,OwnerType,PersonOrPremiseZip,ComplaintantZip,OwnerZip,ObjectId
514455,685,PRIVATE SEWAGE,75,0,,OTHER,NO,32827,,2012/04/26 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40223,,,156
514690,685,PRIVATE SEWAGE,43,0,,OTHER,NO,,,2012/05/01 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,157
506596,685,PRIVATE SEWAGE,0,0,,,NO,,,2011/11/16 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,158
517003,685,PRIVATE SEWAGE,75,0,,,NO,,,2012/06/06 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,159
587484,685,PRIVATE SEWAGE,0,0,,PHONE CALL,NO,,,2015/07/29 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,160
496668,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2011/06/08 04:00:00+00,,2011/08/01 00:00:00,COUNTY,RESOLVED,REQUEST,,,40216,,,161
465028,691,WASTE WATER TREATMENT PLANT,66,22,TFW,PHONE,NO,,,2008/01/22 05:00:00+00,,2011/11/12 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,162
556125,691,WASTE WATER TREATMENT PLANT,47,2,MDR,CITY CALL,NO,,,2014/04/09 04:00:00+00,2018/11/27 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,163
506944,685,PRIVATE SEWAGE,0,4,MDR,PHONE CALL,NO,,,2011/11/30 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,164
507014,680,ONSITE SEWAGE DISPOSAL,0,0,,,NO,,,2011/12/01 05:00:00+00,2022/01/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,165
600474,614,FOOD MANAGERS,0,4,BH/MR,OTHER,NO,83416,,2016/02/23 05:00:00+00,,2016/03/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40218,,,166
587975,605,FOOD SERVICE ESTABLISHMENT,0,0,,PHONE CALL,NO,,,2015/08/04 04:00:00+00,2015/08/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,167
517041,685,PRIVATE SEWAGE,0,2,DE,,NO,,,2012/06/12 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40215,40118,,168
496836,685,PRIVATE SEWAGE,43,0,SB,PHONE CALL,NO,,,2011/06/10 04:00:00+00,,2011/07/01 00:00:00,COUNTY,RESOLVED,REQUEST,,,0,,,169
465106,691,WASTE WATER TREATMENT PLANT,51,22,TFW,PHONE,NO,,,2008/01/22 05:00:00+00,2021/10/07 00:00:00,2011/03/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,170
557220,685,PRIVATE SEWAGE,0,0,,,NO,,,2014/04/25 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,171
517979,685,PRIVATE SEWAGE,0,2,DE,PHONE CALL,NO,,,2012/06/27 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40222,40207,,172
496849,685,PRIVATE SEWAGE,43,0,SB,PHONE CALL,NO,,,2011/06/10 04:00:00+00,,2011/07/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40243,,,173
507355,685,PRIVATE SEWAGE,0,2,MDR,CITY CALL,NO,,,2011/12/12 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,174
600475,614,FOOD MANAGERS,0,4,TM/MR,OTHER,NO,97267,,2016/02/23 05:00:00+00,,2016/03/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40218,,,175
588337,605,FOOD SERVICE ESTABLISHMENT,0,0,SD,PHONE CALL,NO,,,2015/08/06 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,176
465266,691,WASTE WATER TREATMENT PLANT,47,22,TFW,PHONE,NO,,,2008/01/31 05:00:00+00,,2011/02/09 00:00:00,COUNTY,OPEN,COMPLAINT,NO,,40272,,40272-1408,177
563355,615,FOOD PROCESSING OR STORAGE ESTABLISHMENT,0,0,DS,OTHER,NO,73600,,2014/06/26 04:00:00+00,,2014/07/26 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40272,,,178
518333,685,PRIVATE SEWAGE,43,0,,PHONE CALL,NO,,,2012/06/19 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,179
496942,685,PRIVATE SEWAGE,75,0,JM,PHONE CALL,NO,,,2011/06/07 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40222,,,180
507431,685,PRIVATE SEWAGE,0,0,,,NO,,,2011/12/09 05:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,0,,,181
600476,614,FOOD MANAGERS,0,4,SS/MR,OTHER,NO,91650,,2016/02/23 05:00:00+00,,2016/03/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40207,,,182
589382,695,SWIMMING AREA,66,0,,,NO,42506,,2015/08/21 04:00:00+00,,2016/04/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40291,,,183
465305,691,WASTE WATER TREATMENT PLANT,25,22,TFW,PHONE,NO,,,2008/01/31 05:00:00+00,2019/04/26 00:00:00,2011/03/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40272,,40272,184
465810,691,WASTE WATER TREATMENT PLANT,79,22,TFW,PHONE,NO,,,2008/01/22 05:00:00+00,2022/01/12 00:00:00,2010/11/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,185
465955,691,WASTE WATER TREATMENT PLANT,79,22,TFW,PHONE,NO,,,2008/02/22 05:00:00+00,2019/09/18 00:00:00,2011/06/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,186
465966,691,WASTE WATER TREATMENT PLANT,79,22,TFW,PHONE,NO,,,2008/02/22 05:00:00+00,,2009/09/14 00:00:00,COUNTY,OPEN,COMPLAINT,NO,,40216,,40216,187
473302,691,WASTE WATER TREATMENT PLANT,87,2,TFW,PHONE,NO,,,2008/12/15 05:00:00+00,,2010/11/29 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,188
476294,691,WASTE WATER TREATMENT PLANT,1276,2,TFW,PHONE,NO,,,2009/05/15 04:00:00+00,2020/05/14 00:00:00,2010/12/27 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40216,,40216,189
481872,691,WASTE WATER TREATMENT PLANT,79,22,TFW,PHONE,NO,,,2009/01/09 05:00:00+00,2017/04/04 00:00:00,2011/02/01 00:00:00,COUNTY,OPEN,COMPLAINT,NO,,40211,,40211,190
481928,691,WASTE WATER TREATMENT PLANT,66,22,TFW,PHONE,NO,,,2010/01/28 05:00:00+00,,2010/12/22 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40059,,40059,191
481997,691,WASTE WATER TREATMENT PLANT,5190,22,TFW,PHONE,NO,,,2010/02/01 05:00:00+00,2019/02/14 00:00:00,2020/10/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40059,,40059,192
482043,691,WASTE WATER TREATMENT PLANT,5190,22,TFW,PHONE,NO,,,2010/02/01 05:00:00+00,2017/12/29 00:00:00,2011/02/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40059,,40059,193
482759,605,FOOD SERVICE ESTABLISHMENT,0,4,WLW,PHONE,NO,35981,,2010/03/08 05:00:00+00,2010/03/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,NO,,40214,40214,,194
483073,691,WASTE WATER TREATMENT PLANT,79,2,TFW,PHONE,NO,,,2010/03/23 04:00:00+00,2017/10/12 00:00:00,,COUNTY,RESOLVED,COMPLAINT,NO,,40211,,,195
485459,691,WASTE WATER TREATMENT PLANT,75,2,TFW,PHONE,NO,37942,,2010/06/14 04:00:00+00,,2011/03/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40059,,,196
486800,630,PUBLIC BUILDINGS/RECREATIONAL FACILITIES,80,2,TFW,PHONE,NO,,,2010/08/10 04:00:00+00,2010/08/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,NO,,40203,,,197
488161,685,PRIVATE SEWAGE,75,2,TFW,PHONE,NO,,,2010/10/11 04:00:00+00,,2011/02/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40245,,,198
489552,685,PRIVATE SEWAGE,0,2,DJEDE,PHONE,NO,,,2010/12/15 05:00:00+00,,2011/02/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,NO,,40222,,,199
489555,605,FOOD SERVICE ESTABLISHMENT,0,4,DR/DE,IN PERSON,YES,35171,,2010/12/29 05:00:00+00,2011/01/05 00:00:00,,CITY,RESOLVED,COMPLAINT,NO,,40203,,,200
489814,691,WASTE WATER TREATMENT PLANT,0,2,MDR,PHONE,NO,,,2011/01/19 05:00:00+00,,2011/02/21 00:00:00,CITY,RESOLVED,COMPLAINT,NO,,40203,,,201
491477,685,PRIVATE SEWAGE,0,2,TW-MR,PHONE CALL,NO,,,2011/03/04 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,202
491678,605,FOOD SERVICE ESTABLISHMENT,0,4,KM/MR,OTHER,NO,,,2011/03/09 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,203
492288,685,PRIVATE SEWAGE,0,2,JM/MR,PHONE CALL,NO,,,2011/03/21 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,204
492701,685,PRIVATE SEWAGE,0,2,SB/MR,,NO,,,2011/03/24 04:00:00+00,,2011/04/10 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,0,,,205
493199,685,PRIVATE SEWAGE,0,2,SB/MR,PHONE CALL,NO,,,2011/04/04 04:00:00+00,,2011/04/15 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40229,,,206
493353,685,PRIVATE SEWAGE,0,2,SB/MR,PHONE CALL,NO,,,2011/04/08 04:00:00+00,,2011/05/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,0,,,207
494132,685,PRIVATE SEWAGE,0,2,SB/MR,PHONE CALL,NO,,,2011/04/25 04:00:00+00,,2011/06/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,0,,,208
494201,685,PRIVATE SEWAGE,0,2,MB/MR,OTHER,NO,,,2011/04/22 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,209
494202,685,PRIVATE SEWAGE,0,2,SB/MR,PHONE CALL,NO,,,2011/04/25 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,210
494203,685,PRIVATE SEWAGE,0,2,MDR,OTHER,NO,34792,,2011/04/22 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40027,,,211
494392,667,METHAMPHETAMINE LABORATORY,0,3,MV/DE,PHONE CALL,NO,,,2011/04/22 04:00:00+00,,2012/12/21 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40216,,,212
494739,691,WASTE WATER TREATMENT PLANT,0,0,DM,PHONE CALL,NO,,,2011/05/09 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,213
494866,691,WASTE WATER TREATMENT PLANT,87,0,,PHONE CALL,NO,,,2011/05/05 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40220,40220,,214
494868,685,PRIVATE SEWAGE,43,0,MB,PHONE CALL,NO,,,2011/05/09 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,215
518355,685,PRIVATE SEWAGE,0,2,MDR,PHONE CALL,NO,,,2012/07/02 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,216
563406,614,FOOD MANAGERS,0,0,DR,OTHER,NO,33920,,2014/06/30 04:00:00+00,,2014/07/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40202,,,217
507627,685,PRIVATE SEWAGE,43,0,,IN PERSON,NO,,,2011/12/13 05:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,0,,,218
497174,685,PRIVATE SEWAGE,0,0,MB,PHONE CALL,NO,,,2011/06/14 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,219
600489,671,MOSQUITO CONTROL,0,26,MV/MR,OTHER,NO,,,2016/03/03 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,220
518378,697,RABIES,51,0,,,NO,,,2012/07/03 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40220,,40220,221
590646,605,FOOD SERVICE ESTABLISHMENT,83,4,MDR,PHONE CALL,NO,61131,,2015/09/10 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,222
563895,685,PRIVATE SEWAGE,0,0,,,NO,,,2014/07/22 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,223
507672,685,PRIVATE SEWAGE,0,0,,PHONE CALL,NO,,,2011/12/16 05:00:00+00,,2012/01/10 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,0,,,224
600491,614,FOOD MANAGERS,0,4,SS/MR,OTHER,NO,32841,,2016/02/23 05:00:00+00,,2016/03/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40206,,,225
497175,685,PRIVATE SEWAGE,0,0,,,NO,,,2011/06/16 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40202,,,226
518448,685,PRIVATE SEWAGE,0,2,MDR,CITY CALL,NO,,,2012/07/05 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,227
590930,605,FOOD SERVICE ESTABLISHMENT,0,4,JC/MR,PHONE CALL,NO,95916,,2015/09/01 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,228
564422,691,WASTE WATER TREATMENT PLANT,0,2,MDR,CITY CALL,NO,,,2014/07/29 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,229
507738,691,WASTE WATER TREATMENT PLANT,0,0,KM,PHONE CALL,YES,,,2011/12/20 05:00:00+00,,2012/01/03 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,,230
600492,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,89452,,2016/03/04 05:00:00+00,,2016/04/04 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40213,,,231
497574,691,WASTE WATER TREATMENT PLANT,0,0,MB,OTHER,NO,,,2011/06/23 04:00:00+00,,2011/08/29 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40245,40202,,232
518538,685,PRIVATE SEWAGE,0,4,MDR,CITY CALL,NO,,,2012/07/06 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,233
591210,635,SCHOOLS,0,0,,PHONE CALL,NO,35335,,2015/09/17 04:00:00+00,,2015/11/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40243,,,234
564579,695,SWIMMING AREA,0,0,,,NO,,,2014/07/25 04:00:00+00,2022/01/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,235
507938,691,WASTE WATER TREATMENT PLANT,0,0,km,PHONE CALL,YES,,,2011/12/26 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,236
600493,614,FOOD MANAGERS,0,4,DH/MR,OTHER,NO,97879,,2016/02/22 05:00:00+00,,2016/03/24 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40217,,,237
497628,685,PRIVATE SEWAGE,0,2,TW/MR,PHONE CALL,NO,,,2011/06/24 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40291,,,238
518696,685,PRIVATE SEWAGE,43,0,,,NO,,,2012/07/06 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,0,,,239
591470,605,FOOD SERVICE ESTABLISHMENT,0,4,TM/MR,OTHER,NO,34571,,2015/09/18 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,240
519094,685,PRIVATE SEWAGE,75,0,,,NO,,,2012/07/13 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40059,,,241
565025,625,MOBILE HOME/REC VEHICLE PARKS,87,0,,,NO,91730,,2014/07/22 04:00:00+00,2017/09/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,242
519165,685,PRIVATE SEWAGE,43,0,,,NO,,,2012/07/17 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,243
508018,691,WASTE WATER TREATMENT PLANT,66,0,,PHONE CALL,NO,,,2011/12/29 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,244
600494,614,FOOD MANAGERS,0,4,DH/MR,OTHER,NO,33898,,2016/02/22 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,245
497784,691,WASTE WATER TREATMENT PLANT,75,0,,OTHER,NO,,,2011/06/23 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,246
592052,605,FOOD SERVICE ESTABLISHMENT,0,4,MDR,CITY CALL,NO,,,2015/09/23 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,247
600496,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,86689,,2016/02/17 05:00:00+00,,2016/03/17 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40207,,,248
508132,685,PRIVATE SEWAGE,43,0,,OTHER,NO,,,2011/12/29 05:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40023,,,249
565527,691,WASTE WATER TREATMENT PLANT,6586,0,,,NO,,,2014/08/12 04:00:00+00,2022/04/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,250
519229,685,PRIVATE SEWAGE,43,0,,,NO,,,2012/07/16 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,0,,,251
498141,671,MOSQUITO CONTROL,0,26,HN/MR,IN PERSON,NO,,,2011/06/21 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,252
592587,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2015/10/07 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,253
600497,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,71300,,2016/02/19 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,254
508583,685,PRIVATE SEWAGE,43,0,,CITY CALL,NO,,,2012/01/12 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,255
568576,691,WASTE WATER TREATMENT PLANT,0,2,MDR,PHONE CALL,NO,,,2014/09/22 04:00:00+00,,2014/09/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40215,,,256
519688,691,WASTE WATER TREATMENT PLANT,43,0,,,NO,,,2012/07/21 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,257
498229,685,PRIVATE SEWAGE,0,0,MB,,NO,,,2011/06/27 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40059,,,258
592771,605,FOOD SERVICE ESTABLISHMENT,0,4,MDR,CITY CALL,NO,91086,,2015/10/02 04:00:00+00,2019/04/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,259
600498,614,FOOD MANAGERS,0,4,GE/MR,OTHER,NO,59504,,2016/02/24 05:00:00+00,,2016/03/24 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40208,,,260
508914,667,METHAMPHETAMINE LABORATORY,0,3,AR,PHONE CALL,NO,,,2012/01/19 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40208,,40165,261
568964,685,PRIVATE SEWAGE,75,0,,,NO,,,2014/09/25 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,262
520258,685,PRIVATE SEWAGE,43,0,,,NO,,,2012/07/24 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,263
498230,685,PRIVATE SEWAGE,0,0,,PHONE CALL,NO,,,2011/06/30 04:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40222,,,264
593319,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,34406,,2015/10/13 04:00:00+00,2015/12/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,265
600711,614,FOOD MANAGERS,0,4,TM/MR,OTHER,NO,96480,,2016/03/07 05:00:00+00,,2016/04/07 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40291,,,266
509078,691,WASTE WATER TREATMENT PLANT,0,0,,IN PERSON,YES,,,2012/01/24 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,267
569274,685,PRIVATE SEWAGE,0,0,,,NO,,,2014/09/29 04:00:00+00,,2014/10/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40299,,,268
520423,691,WASTE WATER TREATMENT PLANT,0,2,MDR,CITY CALL,NO,,,2012/08/01 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,269
498585,685,PRIVATE SEWAGE,43,0,SB,PHONE CALL,NO,,,2011/07/06 04:00:00+00,,2011/08/01 00:00:00,COUNTY,RESOLVED,REQUEST,,,40291,,,270
593882,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2015/10/28 04:00:00+00,2015/12/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,40204,,271
600712,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,34838,,2016/03/08 05:00:00+00,,2016/04/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40214,,,272
509110,691,WASTE WATER TREATMENT PLANT,43,0,,OTHER,NO,,,2012/01/23 05:00:00+00,2018/01/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,,273
570709,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2014/10/28 04:00:00+00,2019/10/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,274
521242,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2012/08/17 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,275
499307,691,WASTE WATER TREATMENT PLANT,75,2,DE,PHONE CALL,NO,,,2011/07/20 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40223,40223,,276
593967,614,FOOD MANAGERS,0,4,AS/MR,OTHER,NO,34918,,2015/10/26 04:00:00+00,2015/12/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,277
600713,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,97563,,2016/03/08 05:00:00+00,,2016/04/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40215,,,278
509135,685,PRIVATE SEWAGE,0,0,,OTHER,NO,,,2012/01/19 05:00:00+00,,,COUNTY,RESOLVED,REQUEST,,,40207,,,279
571121,684,LEAD ABATEMENT PROGRAM,0,0,AS,IN PERSON,NO,,,2014/10/27 04:00:00+00,2014/10/28 00:00:00,,COUNTY,RESOLVED,REQUEST,,,40206,,06905,280
571565,620,HOTEL OR MOTELS,0,0,SR,PHONE CALL,NO,92413,,2014/11/03 05:00:00+00,2014/11/19 00:00:00,2014/11/18 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40220,,,281
571939,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2014/11/10 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,282
573316,691,WASTE WATER TREATMENT PLANT,66,0,,,NO,,,2014/12/09 05:00:00+00,,2015/12/01 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40243,,,283
573989,673,INSECTS,0,0,,,NO,,,2014/12/23 05:00:00+00,2014/12/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,284
574541,605,FOOD SERVICE ESTABLISHMENT,0,0,SR,PHONE CALL,NO,31464,,2015/01/09 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40210,,,285
574709,691,WASTE WATER TREATMENT PLANT,75,0,,,NO,,,2015/01/12 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,286
574714,691,WASTE WATER TREATMENT PLANT,75,0,,,NO,,,2015/01/12 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,287
575044,688,HAZARDOUS MATERIAL SPILLS,0,4,BH/MR,OTHER,NO,,,2015/01/14 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,288
575457,685,PRIVATE SEWAGE,66,2,MDR,PHONE CALL,NO,,,2015/01/28 05:00:00+00,,2015/02/16 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40291,,,289
577423,620,HOTEL OR MOTELS,47,0,,PHONE CALL,NO,90305,,2015/03/10 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,290
577532,620,HOTEL OR MOTELS,87,2,MDR,CITY CALL,NO,90305,,2015/03/10 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,291
577969,697,RABIES,0,0,,,NO,,,2015/03/18 04:00:00+00,2015/03/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,292
578514,605,FOOD SERVICE ESTABLISHMENT,0,4,DM/MR,OTHER,NO,,,2015/03/25 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,293
578702,615,FOOD PROCESSING OR STORAGE ESTABLISHMENT,0,4,DR/MR,OTHER,NO,90742,,2015/03/16 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,294
578924,605,FOOD SERVICE ESTABLISHMENT,0,4,MDR,PHONE CALL,NO,77884,,2015/03/31 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,295
579252,691,WASTE WATER TREATMENT PLANT,0,0,,,NO,,,2015/04/07 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,296
579316,620,HOTEL OR MOTELS,80,0,,,NO,90305,,2015/04/06 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,297
580801,605,FOOD SERVICE ESTABLISHMENT,0,4,MDR,CITY CALL,NO,,,2015/04/29 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,298
581194,671,MOSQUITO CONTROL,0,26,MV/MR,LETTER,NO,,,2015/04/05 04:00:00+00,2021/11/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,299
581377,691,WASTE WATER TREATMENT PLANT,75,0,,,NO,,,2015/05/08 04:00:00+00,,2015/05/22 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,,300
521257,691,WASTE WATER TREATMENT PLANT,0,2,MDR,CITY CALL,NO,,,2012/08/16 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,301
593970,614,FOOD MANAGERS,0,4,DR/MR,OTHER,NO,79494,,2015/10/27 04:00:00+00,2015/12/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40209,,,302
499523,685,PRIVATE SEWAGE,43,0,SB,PHONE CALL,NO,,,2011/07/14 04:00:00+00,,2011/08/14 00:00:00,COUNTY,RESOLVED,REQUEST,,,40023,,,303
600714,614,FOOD MANAGERS,0,4,JC/MR,OTHER,NO,95942,,2016/03/08 05:00:00+00,,2016/04/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,,304
509696,685,PRIVATE SEWAGE,43,0,,IN PERSON,NO,,,2012/02/02 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,305
521586,691,WASTE WATER TREATMENT PLANT,43,0,,,NO,,,2012/08/17 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,306
